epoch,batch_iteration,d_loss,d_cost_wass,gradient_penality,g_loss,g_cost_wass
595,49,0.008245940320193768,0.005373656749725342,0.00028722838032990694,-0.541934609413147,-0.541934609413147
596,24,0.03846345841884613,0.03336203098297119,0.0005101427086628973,-0.7144383192062378,-0.7144383192062378
596,49,-0.004227922763675451,-0.007027983665466309,0.00028000609017908573,-0.5675927400588989,-0.5675927400588989
597,24,0.008546807803213596,0.0056476891040802,0.00028991189901717007,-0.41590285301208496,-0.41590285301208496
597,49,-0.02503742277622223,-0.029419660568237305,0.000438223680248484,-1.1700286865234375,-1.1700286865234375
598,24,0.020257385447621346,0.01613706350326538,0.00041203221189789474,-0.7219487428665161,-0.7219487428665161
598,49,0.00278274342417717,-0.0004315376281738281,0.000321428116876632,-0.5417203307151794,-0.5417203307151794
599,24,0.00844249501824379,0.005186140537261963,0.0003256354830227792,-0.8226067423820496,-0.8226067423820496
599,49,0.01755950227379799,0.015326499938964844,0.00022330031788442284,-0.5224437713623047,-0.5224437713623047
600,24,-0.006113213486969471,-0.008602797985076904,0.00024895844398997724,-0.7063936591148376,-0.7063936591148376
600,49,0.045297522097826004,0.041605234146118164,0.00036922868457622826,-0.7030055522918701,-0.7030055522918701
601,24,0.009284273721277714,0.006222188472747803,0.00030620850156992674,-0.8602438569068909,-0.8602438569068909
601,49,-0.017609698697924614,-0.019979417324066162,0.0002369719004491344,-0.8937788009643555,-0.8937788009643555
602,24,0.021222777664661407,0.01891326904296875,0.0002309508854523301,-0.6844322681427002,-0.6844322681427002
602,49,-0.007441919296979904,-0.009772300720214844,0.00023303815396502614,-0.6397579312324524,-0.6397579312324524
603,24,-0.0021171267144382,-0.004862546920776367,0.0002745420206338167,-1.0687026977539062,-1.0687026977539062
603,49,0.03217697888612747,0.029452919960021973,0.0002724059158936143,-1.2014074325561523,-1.2014074325561523
604,24,-0.024172747507691383,-0.026842176914215088,0.0002669428940862417,-0.8568137884140015,-0.8568137884140015
604,49,-0.0024975277483463287,-0.005153536796569824,0.00026560091646388173,-0.7849063873291016,-0.7849063873291016
605,24,0.054131194949150085,0.05116772651672363,0.000296346697723493,-0.6941897869110107,-0.6941897869110107
605,49,0.009065370075404644,0.006567895412445068,0.0002497474488336593,-0.9196842908859253,-0.9196842908859253
606,24,0.061869069933891296,0.058495402336120605,0.0003373668296262622,-0.6028217077255249,-0.6028217077255249
606,49,0.010618207044899464,0.006853759288787842,0.0003764447756111622,-0.3916749954223633,-0.3916749954223633
607,24,0.011932914145290852,0.009516716003417969,0.00024161982582882047,-1.0621389150619507,-1.0621389150619507
607,49,0.024710731580853462,0.02118968963623047,0.00035210419446229935,-1.2646057605743408,-1.2646057605743408
608,24,0.02086324244737625,0.017023682594299316,0.00038395606679841876,-0.9789571166038513,-0.9789571166038513
608,49,-0.013890840113162994,-0.01831948757171631,0.00044286472257226706,-0.8199788928031921,-0.8199788928031921
609,24,-0.027846625074744225,-0.030469655990600586,0.0002623031032271683,-1.0540599822998047,-1.0540599822998047
609,49,0.017839670181274414,0.015069186687469482,0.0002770482678897679,-0.8668620586395264,-0.8668620586395264
610,24,0.020853979513049126,0.018152832984924316,0.0002701146877370775,-0.9634223580360413,-0.9634223580360413
610,49,0.014520904049277306,0.011785387992858887,0.00027355161728337407,-1.0941646099090576,-1.0941646099090576
611,24,-0.00965428538620472,-0.012336015701293945,0.00026817305479198694,-0.9822808504104614,-0.9822808504104614
611,49,0.0021717208437621593,-0.0012111067771911621,0.00033828275627456605,-0.8306924700737,-0.8306924700737
612,24,0.04865734279155731,0.045877277851104736,0.0002780064824037254,-0.7544563412666321,-0.7544563412666321
612,49,0.015954114496707916,0.010966777801513672,0.0004987337742932141,-0.6765263676643372,-0.6765263676643372
613,24,0.011499889194965363,0.008814632892608643,0.00026852567680180073,-0.41091442108154297,-0.41091442108154297
613,49,0.01747395470738411,0.014574885368347168,0.00028990686405450106,-0.3992205262184143,-0.3992205262184143
614,24,-0.021909287199378014,-0.024440228939056396,0.0002530942438170314,-0.4168533682823181,-0.4168533682823181
614,49,-0.005062892101705074,-0.01005496270954609,0.0004992070607841015,0.0707085132598877,0.0707085132598877
615,24,0.009545639157295227,0.004229970276355743,0.0005315668531693518,-0.1103006899356842,-0.1103006899356842
615,49,-0.00048525724560022354,-0.004011213779449463,0.00035259564174339175,0.2582452595233917,0.2582452595233917
616,24,-0.004191771149635315,-0.006949663162231445,0.00027578920708037913,0.44743773341178894,0.44743773341178894
616,49,-0.0012313430197536945,-0.003705352544784546,0.00024740095250308514,0.3896554410457611,0.3896554410457611
617,24,-0.03159090504050255,-0.0344354510307312,0.0002844547270797193,0.4640560448169708,0.4640560448169708
617,49,0.009030026383697987,0.005375772714614868,0.00036542536690831184,0.43287014961242676,0.43287014961242676
618,24,-0.005568542052060366,-0.008224308490753174,0.0002655766438692808,0.31901055574417114,0.31901055574417114
618,49,-0.023168139159679413,-0.02570730447769165,0.0002539165143389255,0.2514147162437439,0.2514147162437439
619,24,-0.012665336020290852,-0.02479606866836548,0.0012130732648074627,0.5167841911315918,0.5167841911315918
619,49,0.005689766723662615,0.0023909807205200195,0.00032987858867272735,0.7207468748092651,0.7207468748092651
620,24,-0.02072696015238762,-0.02350372076034546,0.00027767615392804146,0.5223690271377563,0.5223690271377563
620,49,-0.016427986323833466,-0.019025485962629318,0.00025974996970035136,0.0541851669549942,0.0541851669549942
621,24,-0.004582811146974564,-0.00723680853843689,0.00026539972168393433,-0.41835281252861023,-0.41835281252861023
621,49,0.019479691982269287,0.01692071557044983,0.0002558975829742849,-0.3381231427192688,-0.3381231427192688
622,24,-0.012807309627532959,-0.017219334840774536,0.00044120248639956117,-0.4088228940963745,-0.4088228940963745
622,49,0.02460925281047821,0.021495699882507324,0.00031135539757087827,-0.3101336359977722,-0.3101336359977722
623,24,0.03103055991232395,0.028684869408607483,0.00023456905910279602,-0.03984547406435013,-0.03984547406435013
623,49,-0.00109067652374506,-0.004307473078370094,0.0003216796612832695,0.003138824598863721,0.003138824598863721
624,24,-0.009057384915649891,-0.01344195008277893,0.00043845653999596834,-0.28016549348831177,-0.28016549348831177
624,49,0.010128196328878403,0.006980903446674347,0.0003147293464280665,-0.13916635513305664,-0.13916635513305664
625,24,0.005741712171584368,0.0014353394508361816,0.0004306372720748186,-0.415813148021698,-0.415813148021698
625,49,0.010684814304113388,0.008191108703613281,0.00024937058333307505,-0.4657679796218872,-0.4657679796218872
626,24,-0.012088879942893982,-0.014623463153839111,0.0002534583327360451,-0.6862835884094238,-0.6862835884094238
626,49,0.023160727694630623,0.020314931869506836,0.0002845796407200396,-0.9027329683303833,-0.9027329683303833
627,24,0.011436233296990395,0.00871884822845459,0.00027173844864591956,-0.9445432424545288,-0.9445432424545288
627,49,0.020020518451929092,0.0164794921875,0.0003541026671882719,-0.417172372341156,-0.417172372341156
628,24,0.012898833490908146,0.010045856237411499,0.0002852977195288986,-0.436495840549469,-0.436495840549469
628,49,-0.022039437666535378,-0.024907052516937256,0.0002867614384740591,-0.8826242089271545,-0.8826242089271545
629,24,-0.00801166333258152,-0.010323286056518555,0.00023116226657293737,-0.9050053358078003,-0.9050053358078003
629,49,-0.006322060711681843,-0.009063959121704102,0.00027418986428529024,-1.0784494876861572,-1.0784494876861572
630,24,0.008748951368033886,0.0063326358795166016,0.0002416315401205793,-0.39268624782562256,-0.39268624782562256
630,49,0.029404442757368088,0.02674463391304016,0.00026598089607432485,-0.3747735619544983,-0.3747735619544983
631,24,-0.03628291189670563,-0.03902861475944519,0.0002745704259723425,-0.3268526494503021,-0.3268526494503021
631,49,-0.0023351293057203293,-0.0049322545528411865,0.00025971251307055354,-0.38136565685272217,-0.38136565685272217
632,24,-0.007937719114124775,-0.010882288217544556,0.0002944568987004459,-0.40622445940971375,-0.40622445940971375
632,49,0.0004569822922348976,-0.0037320852279663086,0.00041890674037858844,-0.4151979088783264,-0.4151979088783264
633,24,0.0071051521226763725,0.004217334091663361,0.0002887817972805351,0.16638341546058655,0.16638341546058655
633,49,0.03989560902118683,0.03715234994888306,0.0002743257791735232,-0.45085546374320984,-0.45085546374320984
634,24,-0.0077594551257789135,-0.01066666841506958,0.00029072133474983275,-0.17463131248950958,-0.17463131248950958
634,49,-0.02028224989771843,-0.023751944303512573,0.0003469693474471569,0.37566298246383667,0.37566298246383667
635,24,0.014452645555138588,0.0006264448165893555,0.0013826200738549232,0.1709391325712204,0.1709391325712204
635,49,-0.0375853069126606,-0.04156070947647095,0.00039754025056026876,0.6593018770217896,0.6593018770217896
636,24,0.022639533504843712,0.019286394119262695,0.0003353139036335051,0.5664281845092773,0.5664281845092773
636,49,0.015048450790345669,0.012265019118785858,0.0002783431555144489,0.10064516961574554,0.10064516961574554
637,24,0.025931788608431816,0.023124635219573975,0.0002807152923196554,-0.09171730279922485,-0.09171730279922485
637,49,0.018094724044203758,0.015477053821086884,0.00026176698156632483,0.028545184060931206,0.028545184060931206
638,24,0.024131981655955315,0.021654486656188965,0.000247749499976635,0.3372795879840851,0.3372795879840851
638,49,0.016601648181676865,0.01386076956987381,0.0002740877971518785,0.17855235934257507,0.17855235934257507
639,24,-0.018946824595332146,-0.021331846714019775,0.00023850222351029515,0.5485250949859619,0.5485250949859619
639,49,-0.023648204281926155,-0.027043581008911133,0.00033953774254769087,0.6415598392486572,0.6415598392486572
640,24,0.02942735329270363,0.02363663911819458,0.0005790713476017118,0.9370635747909546,0.9370635747909546
640,49,-0.010047784075140953,-0.01511681079864502,0.000506902695633471,1.1847710609436035,1.1847710609436035
641,24,-0.015415654517710209,-0.018720149993896484,0.00033044954761862755,0.9677544236183167,0.9677544236183167
641,49,0.005888696294277906,0.00303804874420166,0.00028506474336609244,1.1329721212387085,1.1329721212387085
642,24,0.033851660788059235,0.031272172927856445,0.0002579489373601973,1.4459065198898315,1.4459065198898315
642,49,-0.01077631488442421,-0.013726353645324707,0.00029500381788238883,1.6104741096496582,1.6104741096496582
643,24,0.002874986967071891,1.7881393432617188e-05,0.00028571055736392736,1.5382380485534668,1.5382380485534668
643,49,0.05633440986275673,0.05375111103057861,0.0002583300229161978,1.8855540752410889,1.8855540752410889
644,24,-0.020215876400470734,-0.022756457328796387,0.00025405798805877566,1.9676063060760498,1.9676063060760498
644,49,0.01530331838876009,0.012746334075927734,0.00025569842546246946,1.6675797700881958,1.6675797700881958
645,24,0.031028971076011658,0.026415705680847168,0.0004613264463841915,1.808436632156372,1.808436632156372
645,49,-0.009041382931172848,-0.012270092964172363,0.0003228710265830159,1.7703943252563477,1.7703943252563477
646,24,0.010058712214231491,0.006916999816894531,0.00031417125137522817,1.7014031410217285,1.7014031410217285
646,49,-0.014904802665114403,-0.017120361328125,0.000221555819734931,1.3532624244689941,1.3532624244689941
647,24,0.0014707648660987616,-0.0010364651679992676,0.000250723009230569,0.8350114226341248,0.8350114226341248
647,49,0.028826460242271423,0.02629828453063965,0.0002528176410123706,1.3257334232330322,1.3257334232330322
648,24,0.003369994228705764,0.0008556246757507324,0.00025143695529550314,0.25077036023139954,0.25077036023139954
648,49,0.021283674985170364,0.01902112364768982,0.00022625520068686455,0.09878982603549957,0.09878982603549957
649,24,-0.013726366683840752,-0.016618333756923676,0.00028919673059135675,-0.14656488597393036,-0.14656488597393036
649,49,-0.028471413999795914,-0.03279834985733032,0.0004326935741119087,0.2988958954811096,0.2988958954811096
650,24,-0.029584115371108055,-0.0322384238243103,0.0002654308918863535,-0.516646683216095,-0.516646683216095
650,49,-0.00696217454969883,-0.009620904922485352,0.0002658730372786522,-0.16920888423919678,-0.16920888423919678
651,24,-0.010251919738948345,-0.012892290949821472,0.00026403713854961097,0.1180829256772995,0.1180829256772995
651,49,0.01394558884203434,0.011483877897262573,0.000246171053731814,0.277776837348938,0.277776837348938
652,24,-0.004735318012535572,-0.0074415504932403564,0.0002706232771743089,-0.24703845381736755,-0.24703845381736755
652,49,-0.0017795804888010025,-0.014462471008300781,0.0012682890519499779,0.2844190001487732,0.2844190001487732
653,24,-0.008031154051423073,-0.011085569858551025,0.0003054415574297309,0.6451778411865234,0.6451778411865234
653,49,0.010464368388056755,0.007059931755065918,0.00034044362837448716,0.5099169015884399,0.5099169015884399
654,24,0.017309240996837616,0.015237808227539062,0.0002071433700621128,0.16627824306488037,0.16627824306488037
654,49,-0.0031380648724734783,-0.005877666175365448,0.0002739601186476648,-0.08543470501899719,-0.08543470501899719
655,24,0.00828907173126936,0.0059043169021606445,0.00023847546253819019,0.20068754255771637,0.20068754255771637
655,49,0.012301349081099033,0.009654581546783447,0.00026467678253538907,0.4701155722141266,0.4701155722141266
656,24,0.0169821809977293,0.01449728012084961,0.000248490076046437,0.6318423748016357,0.6318423748016357
656,49,0.0016694280784577131,-0.0007960796356201172,0.00024655077140778303,0.7260161638259888,0.7260161638259888
657,24,0.00780873466283083,0.005052447319030762,0.00027562875766307116,0.5676974058151245,0.5676974058151245
657,49,-0.018528547137975693,-0.02103579044342041,0.00025072434800677,1.0419739484786987,1.0419739484786987
658,24,0.05367428809404373,0.05124121904373169,0.0002433068584650755,0.8481264114379883,0.8481264114379883
658,49,-0.05115879699587822,-0.05377316474914551,0.00026143674040213227,0.754451334476471,0.754451334476471
659,24,-0.00871208868920803,-0.011245012283325195,0.0002532924117986113,1.1262853145599365,1.1262853145599365
659,49,0.023508043959736824,0.019576311111450195,0.0003931732499040663,1.1312339305877686,1.1312339305877686
660,24,0.0007321145385503769,-0.007235050201416016,0.0007967164274305105,1.1242974996566772,1.1242974996566772
660,49,-0.002757107373327017,-0.005090832710266113,0.00023337252787314355,0.8321030735969543,0.8321030735969543
661,24,-0.033597011119127274,-0.0362851619720459,0.00026881496887654066,1.269701361656189,1.269701361656189
661,49,0.030357785522937775,0.02739042043685913,0.0002967364853248,0.7899678945541382,0.7899678945541382
662,24,-0.02638673409819603,-0.029250621795654297,0.0002863887057173997,1.1857984066009521,1.1857984066009521
662,49,0.021576393395662308,0.0191037654876709,0.00024726285482756793,0.9819138050079346,0.9819138050079346
663,24,0.0010483432561159134,-0.0014196038246154785,0.0002467947197146714,0.857457160949707,0.857457160949707
663,49,-0.02548825554549694,-0.027993083000183105,0.0002504826697986573,0.8967621326446533,0.8967621326446533
664,24,0.003286976832896471,0.0004876852035522461,0.0002799291687551886,0.9666671752929688,0.9666671752929688
664,49,0.0015556244179606438,-0.010557413101196289,0.0012113037519156933,0.9501670002937317,0.9501670002937317
665,24,-0.016539810225367546,-0.01918274164199829,0.00026429316494613886,0.8720032572746277,0.8720032572746277
665,49,-0.03358323127031326,-0.03649592399597168,0.00029126909794285893,1.535937786102295,1.535937786102295
666,24,0.025897350162267685,0.023124098777770996,0.00027732510352507234,1.3289244174957275,1.3289244174957275
666,49,-0.014074450358748436,-0.018300175666809082,0.0004225725424475968,0.5874525308609009,0.5874525308609009
667,24,-0.010745594277977943,-0.013826370239257812,0.00030807763687334955,1.253618836402893,1.253618836402893
667,49,-0.028555747121572495,-0.031368136405944824,0.0002812389866448939,0.7411619424819946,0.7411619424819946
668,24,-0.02515561878681183,-0.027905821800231934,0.0002750203129835427,0.7975382804870605,0.7975382804870605
668,49,-0.001696370542049408,-0.004132091999053955,0.00024357215443160385,0.47122785449028015,0.47122785449028015
669,24,0.005626759957522154,0.0029092729091644287,0.00027174869319424033,0.171644926071167,0.171644926071167
669,49,-0.01903573051095009,-0.0228574275970459,0.0003821697609964758,1.049476981163025,1.049476981163025
670,24,-0.02103053778409958,-0.023784756660461426,0.00027542191674001515,0.41670387983322144,0.41670387983322144
670,49,0.043548211455345154,0.04022318124771118,0.00033250285196118057,0.8369203209877014,0.8369203209877014
671,24,0.02155725471675396,0.0036227405071258545,0.0017934513743966818,0.05123141407966614,0.05123141407966614
671,49,0.03002045303583145,0.027379125356674194,0.00026413268642500043,0.37809574604034424,0.37809574604034424
672,24,-0.03779272362589836,-0.04176288843154907,0.0003970166144426912,0.24909764528274536,0.24909764528274536
672,49,0.006415130104869604,0.0033086836338043213,0.0003106446529272944,0.40668994188308716,0.40668994188308716
673,24,0.011159691959619522,0.008050844073295593,0.0003108848468400538,0.14867109060287476,0.14867109060287476
673,49,0.0034475289285182953,0.001084446907043457,0.00023630820214748383,-0.44360411167144775,-0.44360411167144775
674,24,-0.025290820747613907,-0.02873021364212036,0.0003439393767621368,-0.2559945583343506,-0.2559945583343506
674,49,-0.00104298978112638,-0.004132524132728577,0.0003089534293394536,0.2411315143108368,0.2411315143108368
675,24,0.028056427836418152,0.025046706199645996,0.00030097216949798167,0.21511715650558472,0.21511715650558472
675,49,-0.007365642115473747,-0.011468857526779175,0.0004103215178474784,-0.5463697910308838,-0.5463697910308838
676,24,0.0012872866354882717,-0.0018362179398536682,0.000312350457534194,-0.018478117883205414,-0.018478117883205414
676,49,-0.011438068002462387,-0.01458120346069336,0.0003143135108985007,-0.6068704128265381,-0.6068704128265381
677,24,-0.009058965370059013,-0.012645721435546875,0.0003586756356526166,-1.1677086353302002,-1.1677086353302002
677,49,-0.017170116305351257,-0.029536068439483643,0.0012365952134132385,-0.9448829293251038,-0.9448829293251038
678,24,-0.02263682149350643,-0.025169730186462402,0.000253290927503258,-0.49771031737327576,-0.49771031737327576
678,49,0.03322429209947586,0.029840346425771713,0.00033839436946436763,0.00852036289870739,0.00852036289870739
679,24,0.05498722568154335,0.05182445049285889,0.00031627746648155153,-0.8297925591468811,-0.8297925591468811
679,49,0.023755274713039398,0.021066606044769287,0.0002688668901100755,-0.5544753670692444,-0.5544753670692444
680,24,-0.019566984847187996,-0.022481799125671387,0.00029148143948987126,-0.9552256464958191,-0.9552256464958191
680,49,0.01104247197508812,0.008561432361602783,0.000248103984631598,-0.30449581146240234,-0.30449581146240234
681,24,0.022055640816688538,0.01963096857070923,0.0002424671984044835,-0.674018144607544,-0.674018144607544
681,49,-0.015299437567591667,-0.018064916133880615,0.0002765477984212339,-0.7676343321800232,-0.7676343321800232
682,24,-0.033469799906015396,-0.03592872619628906,0.0002458926464896649,-0.5674290060997009,-0.5674290060997009
682,49,0.04742225632071495,0.040332578122615814,0.0007089677965268493,-0.08533843606710434,-0.08533843606710434
683,24,0.02383860945701599,0.021174311637878418,0.0002664297353476286,-0.858120858669281,-0.858120858669281
683,49,9.558466263115406e-05,-0.002539336681365967,0.0002634921402204782,-0.5067884922027588,-0.5067884922027588
684,24,-0.0032294425182044506,-0.008914947509765625,0.0005685504875145853,-1.1106024980545044,-1.1106024980545044
684,49,-0.02633102424442768,-0.02985537052154541,0.00035243461024947464,-1.5029058456420898,-1.5029058456420898
685,24,-0.011452515609562397,-0.014679014682769775,0.00032264989567920566,-0.4937577247619629,-0.4937577247619629
685,49,0.009297285228967667,0.0038777589797973633,0.0005419526714831591,-0.7335736155509949,-0.7335736155509949
686,24,-0.015113522298634052,-0.017693281173706055,0.00025797588750720024,-1.5103754997253418,-1.5103754997253418
686,49,-0.009252105839550495,-0.014845490455627441,0.000559338484890759,-1.3933424949645996,-1.3933424949645996
687,24,0.043478768318891525,0.0406339168548584,0.00028448531520552933,-1.4561641216278076,-1.4561641216278076
687,49,0.03300673887133598,0.030133724212646484,0.00028730148915201426,-2.0237793922424316,-2.0237793922424316
688,24,-0.009018159471452236,-0.011533260345458984,0.00025151006411761045,-1.8273710012435913,-1.8273710012435913
688,49,-0.016360461711883545,-0.021236658096313477,0.0004876196035183966,-2.185913562774658,-2.185913562774658
689,24,0.0008460171520709991,-0.0015628337860107422,0.00024088509962894022,-2.1257450580596924,-2.1257450580596924
689,49,0.05288541316986084,0.04990386962890625,0.0002981542202178389,-2.195685625076294,-2.195685625076294
690,24,0.003109374549239874,-0.000972747802734375,0.00040821224683895707,-1.8417785167694092,-1.8417785167694092
690,49,-0.0007161358371376991,-0.0037457942962646484,0.00030296584009192884,-1.8469806909561157,-1.8469806909561157
691,24,0.04739788919687271,0.04206347465515137,0.00053344143088907,-1.575392723083496,-1.575392723083496
691,49,-0.007180030457675457,-0.009951293468475342,0.0002771262952592224,-0.9944185018539429,-0.9944185018539429
692,24,0.01875504106283188,0.015885472297668457,0.0002869567833840847,-1.1833686828613281,-1.1833686828613281
692,49,-0.03051505982875824,-0.03524118661880493,0.0004726126790046692,-0.8368217349052429,-0.8368217349052429
693,24,0.058708932250738144,0.055547475814819336,0.000316145655233413,-1.1705632209777832,-1.1705632209777832
693,49,0.005428958218544722,0.0029768943786621094,0.00024520637816749513,-1.1619248390197754,-1.1619248390197754
694,24,0.010022175498306751,0.0070438385009765625,0.0002978336997330189,-1.7020400762557983,-1.7020400762557983
694,49,0.031552646309137344,0.028277277946472168,0.00032753683626651764,-1.7143232822418213,-1.7143232822418213
695,24,-0.03858635202050209,-0.04149460792541504,0.00029082567198202014,-2.272951126098633,-2.272951126098633
695,49,-0.016273805871605873,-0.019448041915893555,0.0003174236335325986,-2.0829763412475586,-2.0829763412475586
696,24,-0.03018064796924591,-0.03792905807495117,0.000774840940721333,-1.818084478378296,-1.818084478378296
696,49,0.011588241904973984,0.00851583480834961,0.00030724075622856617,-1.2871918678283691,-1.2871918678283691
697,24,0.019415898248553276,0.01649773120880127,0.00029181677382439375,-1.6279699802398682,-1.6279699802398682
697,49,0.024033045396208763,0.02074986696243286,0.00032831786666065454,-1.0209580659866333,-1.0209580659866333
698,24,-0.0013724882155656815,-0.00389707088470459,0.00025245826691389084,-0.842644453048706,-0.842644453048706
698,49,0.04091057553887367,0.038251638412475586,0.00026589378830976784,-0.7971076965332031,-0.7971076965332031
699,24,-0.03955691307783127,-0.04206663370132446,0.0002509720507077873,-0.8763285875320435,-0.8763285875320435
699,49,0.029652129858732224,0.025933384895324707,0.0003718745138030499,-1.222286343574524,-1.222286343574524
700,24,0.003536516334861517,0.0006248354911804199,0.0002911680785473436,-0.8378629684448242,-0.8378629684448242
700,49,-0.023088689893484116,-0.025547802448272705,0.00024591118562966585,-0.9572266936302185,-0.9572266936302185
701,24,0.0004447139799594879,-0.002370476722717285,0.0002815190819092095,-1.259156584739685,-1.259156584739685
701,49,0.053001053631305695,0.05002152919769287,0.0002979523269459605,-0.7286047339439392,-0.7286047339439392
702,24,0.013546375557780266,0.010908722877502441,0.0002637652796693146,-0.8969170451164246,-0.8969170451164246
702,49,0.017736367881298065,0.015085756778717041,0.00026506121503189206,-0.7975250482559204,-0.7975250482559204
703,24,0.04630078002810478,0.04343688488006592,0.0002863895788323134,-0.542596697807312,-0.542596697807312
703,49,0.0494377464056015,0.046633511781692505,0.00028042361373081803,0.09012111276388168,0.09012111276388168
704,24,-0.027130408212542534,-0.03033633902668953,0.0003205930406693369,0.02556842938065529,0.02556842938065529
704,49,0.012112600728869438,0.009731769561767578,0.00023808311379980296,0.652462363243103,0.652462363243103
705,24,0.017247453331947327,0.014727354049682617,0.0002520098933018744,0.8797170519828796,0.8797170519828796
705,49,0.046666618436574936,0.043484270572662354,0.0003182346699759364,0.8231099247932434,0.8231099247932434
706,24,0.002441351069137454,2.9087066650390625e-05,0.00024122640024870634,1.116281509399414,1.116281509399414
706,49,0.01614464446902275,0.013211369514465332,0.0002933274081442505,1.3155055046081543,1.3155055046081543
707,24,0.04155460372567177,0.03873014450073242,0.00028244592249393463,1.3135786056518555,1.3135786056518555
707,49,0.006601816974580288,0.0032699108123779297,0.00033319060457870364,1.2293885946273804,1.2293885946273804
708,24,-0.019381767138838768,-0.02227473258972168,0.0002892965276259929,1.1539249420166016,1.1539249420166016
708,49,0.02746175415813923,0.024216413497924805,0.0003245340776629746,1.0137640237808228,1.0137640237808228
709,24,-0.011187659576535225,-0.013707160949707031,0.0002519501722417772,1.2723705768585205,1.2723705768585205
709,49,-0.01928258314728737,-0.021956205368041992,0.00026736213476397097,1.218001127243042,1.218001127243042
710,24,-0.016950642690062523,-0.01959359645843506,0.0002642954350449145,1.3976447582244873,1.3976447582244873
710,49,-0.0017048646695911884,-0.0042768120765686035,0.0002571947406977415,0.5377423763275146,0.5377423763275146
711,24,-0.03975591063499451,-0.04227745532989502,0.0002521546557545662,1.0837304592132568,1.0837304592132568
711,49,0.017305055633187294,0.01448369026184082,0.00028213660698384047,1.0196846723556519,1.0196846723556519
712,24,-0.04313093051314354,-0.045863568782806396,0.0002732639550231397,0.6958394646644592,0.6958394646644592
712,49,-0.014884939417243004,-0.017358362674713135,0.0002473423373885453,0.252360463142395,0.252360463142395
713,24,-0.009182654321193695,-0.011747926473617554,0.0002565272734500468,0.3963705003261566,0.3963705003261566
713,49,-0.014360231347382069,-0.01718379557132721,0.0002823563991114497,0.1524585634469986,0.1524585634469986
714,24,-0.008668987080454826,-0.011708363890647888,0.00030393770430237055,0.3047785758972168,0.3047785758972168
714,49,-0.018393436446785927,-0.021691955626010895,0.0003298519004601985,0.13707321882247925,0.13707321882247925
715,24,0.021386772394180298,0.017906486988067627,0.00034802858135662973,0.010336386039853096,0.010336386039853096
715,49,0.02994455210864544,0.02738264948129654,0.0002561902510933578,-0.06588007509708405,-0.06588007509708405
716,24,-0.004457538016140461,-0.007005810737609863,0.00025482726050540805,-0.33438950777053833,-0.33438950777053833
716,49,0.00850608479231596,0.005966484546661377,0.0002539600245654583,-0.19193583726882935,-0.19193583726882935
717,24,-0.002873430959880352,-0.005278557538986206,0.0002405126579105854,0.2632788121700287,0.2632788121700287
717,49,0.04165241867303848,0.03916880488395691,0.0002483614953234792,0.2623899579048157,0.2623899579048157
718,24,0.012738276273012161,0.010468512773513794,0.00022697639360558242,0.33203649520874023,0.33203649520874023
718,49,0.022118359804153442,0.019436001777648926,0.0002682358608581126,0.6017677783966064,0.6017677783966064
719,24,-0.02889755554497242,-0.03124791383743286,0.00023503584088757634,0.273870050907135,0.273870050907135
719,49,-0.01847038045525551,-0.0209425687789917,0.0002472188789397478,0.46688389778137207,0.46688389778137207
720,24,0.010697211138904095,0.008060216903686523,0.0002636994468048215,1.054243564605713,1.054243564605713
720,49,0.017490241676568985,0.014701247215270996,0.0002788995043374598,1.0627225637435913,1.0627225637435913
721,24,0.02511787787079811,0.02246677875518799,0.00026510993484407663,0.6289318799972534,0.6289318799972534
721,49,0.0031080609187483788,0.00037476420402526855,0.000273329671472311,0.25135189294815063,0.25135189294815063
722,24,-0.017702212557196617,-0.020135879516601562,0.00024336669594049454,0.6203874349594116,0.6203874349594116
722,49,0.07667084038257599,0.07409125566482544,0.0002579584834165871,0.75025475025177,0.75025475025177
723,24,-0.016726141795516014,-0.019547224044799805,0.0002821082016453147,0.8104212284088135,0.8104212284088135
723,49,0.034574467688798904,0.032083749771118164,0.00024907191982492805,1.2062280178070068,1.2062280178070068
724,24,-0.011089492589235306,-0.013796329498291016,0.00027068363851867616,1.127396583557129,1.127396583557129
724,49,0.011440528556704521,0.007559418678283691,0.00038811092963442206,0.8875583410263062,0.8875583410263062
725,24,-0.01358018908649683,-0.019370079040527344,0.0005789889837615192,1.1054844856262207,1.1054844856262207
725,49,-0.025198863819241524,-0.028884172439575195,0.00036853086203336716,1.440925121307373,1.440925121307373
726,24,-0.03627936542034149,-0.04030561447143555,0.00040262495167553425,0.8286241888999939,0.8286241888999939
726,49,-0.009431633166968822,-0.012141689658164978,0.00027100564329884946,0.19805067777633667,0.19805067777633667
727,24,-0.011109673418104649,-0.014354169368743896,0.0003244495892431587,0.93442302942276,0.93442302942276
727,49,0.004240061156451702,-0.0001169443130493164,0.0004357005236670375,0.5621691942214966,0.5621691942214966
728,24,-0.01778276637196541,-0.020243346691131592,0.00024605804355815053,0.06641298532485962,0.06641298532485962
728,49,-0.0017597272526472807,-0.005105435848236084,0.00033457085373811424,0.7470864653587341,0.7470864653587341
729,24,0.07927936315536499,0.07639849185943604,0.000288087350782007,0.9365490674972534,0.9365490674972534
729,49,0.011285961605608463,0.008297085762023926,0.00029888757853768766,1.002199649810791,1.002199649810791
